#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:m_cytB_mafft_nexus" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:m_cytB_mafft_nexus" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:m_cytB_mafft_nexus" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.m_cytB_mafft_nexus" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:m_cytB_mafft_nexus" name="distribution" x="@birthRate.t:m_cytB_mafft_nexus">
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@m_cytB_mafft_nexus" id="treeLikelihood.m_cytB_mafft_nexus" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:m_cytB_mafft_nexus">
#            <siteModel id="SiteModel.s:m_cytB_mafft_nexus" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:m_cytB_mafft_nexus" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:m_cytB_mafft_nexus" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:m_cytB_mafft_nexus" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:m_cytB_mafft_nexus" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:m_cytB_mafft_nexus" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:m_cytB_mafft_nexus" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
6298000	-9965.029309316344	-9955.13627669402	-9.893032622323163	-9955.13627669402	1.7990497182243803	-2.1572442686040105	2.2710695646628305
6299000	-9960.542750953451	-9950.213585635196	-10.329165318255605	-9950.213585635196	1.7709266648989508	-2.4305304573066	2.6720848074162995
6300000	-9968.133829265069	-9959.40424041035	-8.729588854719044	-9959.40424041035	1.4946395176760912	-0.9661210184388942	2.3347255912100944
6301000	-9967.219468848805	-9954.849709001941	-12.369759846863467	-9954.849709001941	1.4447452268572356	-3.821800690093113	5.105901418802679
6302000	-9971.08632734595	-9957.574932703756	-13.511394642195395	-9957.574932703756	2.3447984617236397	-5.566699140654112	2.797818153716096
6303000	-9964.621775897693	-9955.309037168594	-9.312738729098683	-9955.309037168594	1.5791736769646276	-1.3993564601943165	2.711715591381453
6304000	-9967.086375097044	-9957.390912349887	-9.695462747156814	-9957.390912349887	1.6822951787207652	-2.1580844537501385	1.8627445397504483
6305000	-9966.657234696419	-9956.286259379674	-10.370975316744612	-9956.286259379674	1.8513273219391655	-2.946237838794674	1.6644519020269333
6306000	-9967.013918454402	-9954.822115026702	-12.191803427699764	-9954.822115026702	2.411848338661967	-4.7139367534341705	1.7552080781488208
6307000	-9970.6651919495	-9963.613871808391	-7.051320141108097	-9963.613871808391	1.118925127784358	0.6978470176159259	2.301618364433243
6308000	-9970.195475843717	-9956.289552278027	-13.905923565689283	-9956.289552278027	2.8168340186568153	-6.386190302772679	1.830191948340964
6309000	-9964.54230000646	-9956.241162323075	-8.301137683386232	-9956.241162323075	1.321248932434833	-0.20905592182541	3.2411554782446563
6310000	-9965.183429979283	-9954.83436473249	-10.349065246793574	-9954.83436473249	1.2211594522270066	-1.7733421840874062	5.249041173454012
6311000	-9961.946554771685	-9953.26601204084	-8.680542730844408	-9953.26601204084	1.508495401451903	-0.950065350422074	2.2590551062632804
6312000	-9972.979708100971	-9960.677336688745	-12.302371412226263	-9960.677336688745	1.4765701615343865	-3.8164985426449807	4.7997079678254355
6313000	-9964.596293928129	-9955.910137092658	-8.686156835470678	-9955.910137092658	1.4036891239790108	-0.617545896321749	3.166132074439099
6314000	-9967.432604697178	-9958.051392053809	-9.381212643370345	-9958.051392053809	1.491781338592451	-1.2599082568983153	3.3370453384177736
6315000	-9964.269540087535	-9955.896326177504	-8.373213910030602	-9955.896326177504	1.4210053865639587	-0.6217127170487462	2.3069896807032917
6316000	-9966.182815146592	-9955.835791067328	-10.347024079264493	-9955.835791067328	1.3943924163768062	-1.9660425585607637	4.323371527545781
6317000	-9968.252784724826	-9958.387413937537	-9.865370787289056	-9958.387413937537	1.7228389812005565	-2.0172389764902956	2.540693090184917
6318000	-9962.283684834876	-9953.377260406074	-8.906424428802527	-9953.377260406074	1.5139024919248447	-1.288579793170781	2.018675818200877
6319000	-9960.44014255366	-9952.074212907582	-8.365929646077314	-9952.074212907582	1.4336058682269908	-0.49103130102421666	2.609507114896697
6320000	-9967.6371255055	-9958.69653651683	-8.940588988669662	-9958.69653651683	1.523090623681736	-1.1493453227349137	2.4003924985341536
6321000	-9970.3301880667	-9961.097552883648	-9.232635183053068	-9961.097552883648	1.2944845694855533	-0.9222326088491748	4.029651765733642
6322000	-9965.305977882232	-9956.496038847743	-8.809939034489187	-9956.496038847743	1.3320306694445705	-0.6037108009042278	3.6320576543292833
6323000	-9963.484244612147	-9955.8336610179	-7.650583594248202	-9955.8336610179	1.2826318511616428	0.12263355767158401	2.3575679873150075
6324000	-9964.339140401145	-9956.40784666295	-7.931293738194335	-9956.40784666295	1.2661171456469096	-0.3447134498609792	1.9565999665787486
6325000	-9967.34078551228	-9956.52946823719	-10.811317275091298	-9956.52946823719	1.645158978950078	-3.7327847818278217	1.1775449724793805
6326000	-9964.503122902766	-9954.728266296845	-9.774856605921208	-9954.728266296845	1.6387166840598955	-1.8594857463051797	2.7171042016346227
6327000	-9964.958878225885	-9956.953439952067	-8.005438273818378	-9956.953439952067	1.3475354806211202	-0.07963312752678853	2.7455541600964453
6328000	-9962.61074679038	-9954.770241551834	-7.840505238545761	-9954.770241551834	1.2723306754726385	-0.2107074101969042	2.042925083363204
6329000	-9963.76747073996	-9952.772156310406	-10.99531442955466	-9952.772156310406	1.5198169217514501	-4.000818344712314	1.0826440096622254
6330000	-9965.45058791357	-9957.551106841063	-7.899481072507595	-9957.551106841063	1.331067028482291	-0.16971560721357903	2.257449442702922
6331000	-9966.802288465004	-9957.143778213576	-9.658510251428027	-9957.143778213576	1.6931574394596216	-1.8113376060022839	2.538261055957491
6332000	-9965.52069542939	-9954.65004590172	-10.870649527668874	-9954.65004590172	2.0007554046739386	-3.2852080633070138	1.9543751365162663
6333000	-9964.750831984113	-9956.15630382925	-8.594528154863259	-9956.15630382925	1.3372981477516699	-0.4229375526725043	3.508717179828722
6334000	-9961.776314232147	-9953.859176893642	-7.917137338505214	-9953.859176893642	1.3270492220812682	-0.21601700525352552	2.193778806516983
6335000	-9963.850828803079	-9953.669459987077	-10.181368816002024	-9953.669459987077	1.7585489696772176	-2.8343989172298962	1.5399886472865472
6336000	-9976.958476380427	-9969.010226735536	-7.948249644891476	-9969.010226735536	1.1626946524155386	0.35521620744606963	4.0018793824465995
6337000	-9968.98383848933	-9956.908362773185	-12.075475716144382	-9956.908362773185	2.3750023063593364	-4.6100993326776445	1.7334374661668834
6338000	-9964.59804953001	-9956.710516327945	-7.887533202065374	-9956.710516327945	1.304334213494516	-0.05902497333564316	2.4913956002718822
6339000	-9962.703386739873	-9952.119088702548	-10.584298037325043	-9952.119088702548	1.6182236935454561	-2.417403948017599	3.4923179903171393
6340000	-9966.850782631118	-9959.154085725546	-7.696696905572022	-9959.154085725546	1.2853108315901258	0.08008783748743653	2.365982368126529
6341000	-9966.838257776662	-9958.469074639404	-8.369183137257494	-9958.469074639404	1.3913522022480633	-0.6163081299861988	2.310157086526592
6342000	-9961.43753487874	-9953.36094594424	-8.076588934500986	-9953.36094594424	1.2931133734352707	0.03481084033117732	3.3042321158081602
6343000	-9963.55828552692	-9953.982582688863	-9.57570283805754	-9953.982582688863	1.5929314930294787	-2.200625699858494	1.5838625276245215
6344000	-9962.356310289159	-9954.104231826697	-8.2520784624605	-9954.104231826697	1.3756300162593578	-0.32811442985333095	2.7405127125294073
6345000	-9964.77019166797	-9953.4785712476	-11.2916204203698	-9953.4785712476	1.9003089762032714	-4.17960022772963	1.2176378908259904
6346000	-9966.965487573261	-9954.12455311542	-12.840934457841286	-9954.12455311542	1.5047535880081901	-4.3019253575739285	5.060591387996291
6347000	-9963.134716450013	-9952.031014421662	-11.103702028350469	-9952.031014421662	2.026376556780067	-3.3365485188294546	2.343334954588132
6348000	-9965.244459474414	-9957.386095250647	-7.858364223765558	-9957.386095250647	1.2463269555565657	-0.2881452180825157	1.9248775394203081
6349000	-9965.720341745297	-9956.832375316275	-8.887966429021027	-9956.832375316275	1.284897010735915	-1.572884295105485	1.4916810655623007
6350000	-9965.455600542744	-9955.162339840259	-10.293260702484488	-9955.162339840259	1.6192578023549091	-3.1244898532572627	1.2887195623927294
6351000	-9961.987738700847	-9952.990629210206	-8.99710949064085	-9952.990629210206	1.4661998548300594	-0.9494499102217162	3.1006256633409395
6352000	-9963.336447069621	-9956.248539663049	-7.087907406572941	-9956.248539663049	1.1757404427001052	0.9169325451923713	2.9709187950357854
6353000	-9967.25500569108	-9958.203608821195	-9.051396869884263	-9958.203608821195	1.4462428454607228	-0.9602612210517325	3.238097275951773
6354000	-9962.375386193242	-9953.09856264931	-9.276823543931918	-9953.09856264931	1.5941428133446371	-1.4544064434799964	2.4762886620635336
6355000	-9960.106975553716	-9951.720844879286	-8.386130674429776	-9951.720844879286	1.4256916740020196	-0.6207303598731908	2.3392357242045496
6356000	-9963.088357038001	-9952.045227453831	-11.043129584170126	-9952.045227453831	1.7672625718996264	-3.951714603069803	1.1928099692757548
6357000	-9962.083541813892	-9952.541091592508	-9.5424502213844	-9952.541091592508	1.3543840187046974	-1.2270948454185469	4.049598557094168
6358000	-9962.933118307756	-9954.835082787762	-8.098035519992907	-9954.835082787762	1.3455563950597123	-0.505472835047855	1.968328883562109
6359000	-9964.293517297245	-9956.418674656263	-7.8748426409812255	-9956.418674656263	1.2541971110462216	0.18442057730401107	3.1367367999208398
6360000	-9966.790433585444	-9958.57329878827	-8.217134797173948	-9958.57329878827	1.298221629254613	-0.03862823533981441	3.5330059915032974
6361000	-9963.83295229959	-9955.778337389103	-8.054614910486087	-9955.778337389103	1.298511983957043	-0.5009549607379187	1.8932943103238815
6362000	-9966.452404727599	-9956.018490869008	-10.43391385859179	-9956.018490869008	1.8149390470557012	-3.124144126229701	1.4837815109568757
6363000	-9966.096004486904	-9956.408788011164	-9.68721647574071	-9956.408788011164	1.6919515084219876	-2.0509001246135936	2.0562713807629898
6364000	-9962.58420430227	-9952.792859962787	-9.791344339482283	-9952.792859962787	1.725050159885284	-2.023930255869149	2.3439448269726273
6365000	-9962.198640638113	-9953.794749529641	-8.403891108472395	-9953.794749529641	1.4261624007117684	-0.5275379794383657	2.6133000303982192
6366000	-9965.144773037846	-9956.772108045296	-8.372664992550117	-9956.772108045296	1.2124671595329914	-0.07432075863381371	3.9814965034052516
6367000	-9964.998056570927	-9957.209645528621	-7.7884110423058255	-9957.209645528621	1.343299587409799	-0.016432726791562047	2.354653105068917
6368000	-9966.769632798618	-9956.692208451554	-10.07742434706498	-9956.692208451554	1.4140197323608745	-1.7564854255575977	4.072203533113009
6369000	-9963.684217573917	-9955.90191395646	-7.782303617456435	-9955.90191395646	1.239957889601478	0.3502522838207849	3.374714933259095
6370000	-9963.901132378316	-9953.688029132973	-10.213103245344358	-9953.688029132973	1.4674658571353745	-3.095645221778267	1.2242757646061817
6371000	-9962.47392836383	-9953.176770678581	-9.297157685249385	-9953.176770678581	1.596978418826203	-1.4315109074367207	2.585514567459978
6372000	-9972.24115625568	-9962.848573941408	-9.392582314273152	-9962.848573941408	1.5910064037028517	-1.5110511574181302	2.62684486467612
6373000	-9963.105114138507	-9955.682614570047	-7.422499568459895	-9955.682614570047	1.1972586777630718	0.29698618308002533	2.2343909573111214
6374000	-9968.493466272197	-9958.536563158787	-9.956903113411052	-9958.536563158787	1.4902695336088752	-2.745256252306384	1.3451581286154746
6375000	-9963.900569511265	-9954.14969231613	-9.75087719513364	-9954.14969231613	1.7265021757180254	-2.192540122508749	1.902162241543724
6376000	-9970.262537410968	-9959.389687866533	-10.872849544436122	-9959.389687866533	1.5687015686838925	-2.646334140097693	3.70629417224562
6377000	-9964.212109861599	-9953.247575155814	-10.964534705785116	-9953.247575155814	1.9065371528370603	-3.7336701060404764	1.3712495876908786
6378000	-9968.921527067994	-9958.550197910992	-10.371329157001956	-9958.550197910992	1.7698136269726794	-3.085576859564865	1.4485856386729365
6379000	-9970.313738255918	-9960.908949422632	-9.404788833285503	-9960.908949422632	1.2234013465534013	-0.9771354661248868	4.529212404128243
6380000	-9962.650447103524	-9954.806941238718	-7.8435058648070255	-9954.806941238718	1.2873692945466675	-0.17269188154259396	2.128365536494949
6381000	-9964.917459719869	-9953.730635370657	-11.186824349211967	-9953.730635370657	1.749889318012349	-4.1361402633965705	1.1452097674141248
6382000	-9961.27498845054	-9953.170045504547	-8.104942945991965	-9953.170045504547	1.3082693278970494	-0.06972559786502064	3.062365112129396
6383000	-9964.31939952225	-9956.460429581291	-7.8589699409588025	-9956.460429581291	1.190984623716472	0.3906505121263901	3.7926849625390973
6384000	-9966.288772607537	-9958.934959299306	-7.35381330823021	-9958.934959299306	1.1955482932490067	0.7000864442677432	3.1199935957919944
6385000	-9967.008922173005	-9955.919253469616	-11.089668703388893	-9955.919253469616	1.810282226988196	-3.072400767226034	3.007997492809587
6386000	-9964.690938705195	-9955.948227746838	-8.742710958357385	-9955.948227746838	1.3715090998492374	-0.6132189085305519	3.364415499175788
6387000	-9968.579061183158	-9959.493123164	-9.085938019157403	-9959.493123164	1.5129308476188883	-1.1874372186648738	2.671727208349784
6388000	-9960.283131666423	-9952.092935629324	-8.190196037100506	-9952.092935629324	1.3492092694251276	-0.19488156599218076	2.9428084672970276
6389000	-9960.875995784636	-9953.071932660554	-7.804063124081797	-9953.071932660554	1.309654952866473	0.07219661758783058	2.61305638561529
6390000	-9964.076622404684	-9956.32830955085	-7.748312853833159	-9956.32830955085	1.2088537069993075	0.3844400473452616	3.375378241712766
6391000	-9965.849886464166	-9957.462545768349	-8.387340695816647	-9957.462545768349	1.4292218155433345	-0.7652824777289391	2.027190891782323
6392000	-9968.251865149223	-9958.125662142591	-10.126203006631169	-9958.125662142591	1.1591783538477085	-1.5377365456224847	5.316070932109151
6393000	-9965.069499414658	-9956.824843971406	-8.244655443250949	-9956.824843971406	1.34909340411895	-0.2651493138201433	2.8967410639543254
6394000	-9966.41588913382	-9957.327081869431	-9.088807264388532	-9957.327081869431	1.5897373251156264	-1.4137574859400974	2.137389732548783
6395000	-9962.973897945194	-9954.812812180633	-8.161085764560923	-9954.812812180633	1.3973536113077478	-0.25350825435454727	2.6960469543447894
6396000	-9961.99738505774	-9953.16091427989	-8.836470777851737	-9953.16091427989	1.2671434720770318	-1.5410738954058005	1.4626178116053359
6397000	-9963.423917987446	-9955.630069567405	-7.7938484200404465	-9955.630069567405	1.2473362288902363	-0.21001789877204846	1.9512322760795007
6398000	-9965.085044131174	-9956.395330565134	-8.689713566039952	-9956.395330565134	1.450568938393015	-1.0742486231777377	2.0138825667221005
6399000	-9965.517506586755	-9955.612077576907	-9.905429009848241	-9955.612077576907	1.696894285369463	-2.542668616735757	1.5644851998172526
6400000	-9963.09156429184	-9953.071170100024	-10.020394191817207	-9953.071170100024	1.8057791964874639	-2.4877788168126562	1.8539011069708713
6401000	-9960.191801977542	-9952.139577281923	-8.052224695618582	-9952.139577281923	1.3595023862145252	-0.3534463046394336	2.188653213138975
6402000	-9962.871332126542	-9955.898593689033	-6.972738437508791	-9955.898593689033	1.130277789895564	0.9048098419848252	2.6164201427177454
6403000	-9972.320977443502	-9962.401460340287	-9.919517103215894	-9962.401460340287	1.411474227682964	-1.651585666879832	3.862573055821654
6404000	-9963.90001949149	-9954.399049547523	-9.500969943966648	-9954.399049547523	1.5555457265476986	-1.5165000956743082	2.911127957356981
6405000	-9965.814371405813	-9955.236606698552	-10.577764707261633	-9955.236606698552	1.467889018110595	-3.527798597829985	1.1443879479039678
6406000	-9963.742081149072	-9956.54603145105	-7.1960496980227004	-9956.54603145105	1.1593624856381124	0.8974436265210217	3.2457235484554214
6407000	-9961.058981948898	-9952.536449542818	-8.522532406078845	-9952.536449542818	1.2979354153965637	-0.29491728632013015	3.710361262000434
6408000	-9963.63290378295	-9955.814544802006	-7.8183589809437235	-9955.814544802006	1.2705743503842646	-0.091085198835402	2.251838626541875
6409000	-9966.512611298267	-9957.758685231878	-8.753926066389578	-9957.758685231878	1.4573315426625497	-1.1768818027931305	1.9380479520799325
6410000	-9962.228927604265	-9953.5799167484	-8.649010855864976	-9953.5799167484	1.4415048450435572	-1.1541061565770008	1.7853461621188167
6411000	-9967.361494040902	-9959.274278335239	-8.087215705662889	-9959.274278335239	1.1553881832140775	-0.6887827503997541	1.6212675074863263
6412000	-9966.66229721496	-9956.1632224748	-10.499074740160186	-9956.1632224748	1.9218786985130754	-2.8124812427669754	2.16217745527681
6413000	-9968.450280366671	-9961.043296716742	-7.406983649929339	-9961.043296716742	1.2526539064162074	0.3285959119751176	2.2705960351402292
6414000	-9961.414363072829	-9951.389849788682	-10.024513284146735	-9951.389849788682	1.6146403446857265	-2.7623723911568447	1.4147975423201922
6415000	-9967.475725305647	-9955.846276039676	-11.62944926597128	-9955.846276039676	1.3318276642119096	-4.822239277354419	0.8977332825064056
6416000	-9965.08833206836	-9957.017167617852	-8.07116445050815	-9957.017167617852	1.3518039464998128	-0.2671473479532054	2.4312065165925625
6417000	-9963.825838576588	-9954.430441314504	-9.395397262083979	-9954.430441314504	1.5483220050954036	-1.4128449480205978	2.9055617305466854
6418000	-9964.704045066534	-9956.525846823019	-8.178198243515276	-9956.525846823019	1.4085212964918012	-0.2872608365729423	2.651629379429857
6419000	-9966.199994351415	-9957.266267138251	-8.933727213163847	-9957.266267138251	1.388655292198108	-0.7941551380273584	3.398419007868993
6420000	-9966.204957921656	-9958.140632407167	-8.06432551449001	-9958.140632407167	1.268878527999914	-0.5389950917174113	1.840455949379812
6421000	-9961.444881881913	-9953.011036588747	-8.433845293166424	-9953.011036588747	1.4192874280214687	-0.5777262920662816	2.5610356731429227
6422000	-9964.286183235474	-9954.9049612923	-9.381221943173623	-9954.9049612923	1.5425813441313025	-2.0065360527480136	1.5832433274114908
6423000	-9970.624248655202	-9961.259112301259	-9.365136353943107	-9961.259112301259	1.6080181783041678	-1.517475306232777	2.539499145503104
6424000	-9962.966052662572	-9954.39769989535	-8.568352767222457	-9954.39769989535	1.4685598967303801	-0.6510718402918334	2.722290086533999
6425000	-9961.55191732213	-9953.680900529582	-7.871016792546759	-9953.680900529582	1.2650930666666935	-0.24132569251315328	2.042707284158284
6426000	-9964.606901520328	-9956.479339701158	-8.127561819170511	-9956.479339701158	1.352788162497018	-0.17294533700200532	2.8256627016025275
6427000	-9967.014674567925	-9959.860089203063	-7.154585364861532	-9959.860089203063	1.1437175463545952	0.8984904046713709	3.117429263924453
6428000	-9964.138143641701	-9955.39154438156	-8.74659926014042	-9955.39154438156	1.3133496682725567	-0.5494231204406912	3.5994132879316694
6429000	-9964.444525014182	-9956.901383118102	-7.543141896080032	-9956.901383118102	1.276584725591497	0.3622561327688105	2.6901872792207335
6430000	-9962.873968749725	-9952.963620011335	-9.910348738391493	-9952.963620011335	1.482677454390021	-1.7042114916381	3.631728067343152
6431000	-9964.258173236904	-9952.480529445713	-11.777643791190725	-9952.480529445713	1.7963262533307367	-3.604924978219975	3.5126680612231254
6432000	-9963.51251441883	-9954.225743806199	-9.286770612630631	-9954.225743806199	1.6074527550597089	-1.6969559822493663	1.9629324376143624
6433000	-9967.804852043702	-9958.90350481711	-8.901347226593302	-9958.90350481711	1.5223735103324305	-0.9957889609207218	2.6906176532602446
6434000	-9962.144749497367	-9952.399969925758	-9.744779571608081	-9952.399969925758	1.6635756772997565	-2.34274216635099	1.6271181710936413
6435000	-9964.759678634395	-9955.518327109548	-9.24135152484669	-9955.518327109548	1.600863973062687	-1.389739690915687	2.549536475569611
6436000	-9964.643087718106	-9956.669921017066	-7.973166701039914	-9956.669921017066	1.3131147721931742	-0.3179122593808401	2.095541665281305
6437000	-9969.867913104845	-9959.038152352929	-10.829760751915849	-9959.038152352929	1.9715506407369598	-3.342375512863128	1.771982037123161
6438000	-9964.946520518022	-9956.4407225485	-8.505797969523535	-9956.4407225485	1.4457968686216576	-0.8197447419934445	2.1610109660838597
6439000	-9964.551062781804	-9956.662601025948	-7.888461755855644	-9956.662601025948	1.3144873714018872	-0.08164573815991538	2.4380110137110154
6440000	-9967.250814077785	-9959.808188692708	-7.4426253850761555	-9959.808188692708	1.15093538114196	0.7600074093279225	3.6190563342848905
6441000	-9967.051724523983	-9958.895934458644	-8.155790065338286	-9958.895934458644	1.289111318832015	0.013510796671230452	3.5007123469108983
6442000	-9962.758372560804	-9955.17212521326	-7.586247347545273	-9955.17212521326	1.2643163615293447	0.2103471217441104	2.413252810522795
6443000	-9962.223897726704	-9953.944755245915	-8.279142480788439	-9953.944755245915	1.2929271353160696	-0.17271143635258568	3.2878924214110414
6444000	-9964.762460505443	-9955.020377329954	-9.742083175487258	-9955.020377329954	1.29088859123592	-1.3139963540143924	4.531169127214772
6445000	-9972.177197111689	-9959.145719256709	-13.031477854980452	-9959.145719256709	2.112794015920815	-4.982532997446308	3.1046050162404386
6446000	-9966.549307830262	-9959.786223253519	-6.763084576744182	-9959.786223253519	1.0892661701791049	0.9634972985485319	2.2502830483908327
6447000	-9963.697815660636	-9953.198536815304	-10.499278845331915	-9953.198536815304	1.7912706038978938	-2.6060787693856984	2.657625998499177
6448000	-9963.538616381034	-9955.17768894744	-8.36092743359383	-9955.17768894744	1.4203112726118756	-0.4815487334583226	2.6212059235359146
6449000	-9963.93648395564	-9953.732386132271	-10.204097823369011	-9953.732386132271	1.7229188342152313	-2.204833225291466	2.954433226736467
6450000	-9963.362501194511	-9953.883646501257	-9.478854693253936	-9953.883646501257	1.5914814582546848	-1.5630245161163465	2.7183503608102866
6451000	-9971.868485022194	-9961.024890215409	-10.843594806786307	-9961.024890215409	1.9696098741806898	-3.3891237849994944	1.7146499347945214
6452000	-9960.848166522408	-9952.306849335178	-8.54131718722888	-9952.306849335178	1.43667451944344	-0.7008306172677239	2.5213724095649774
6453000	-9964.785965479943	-9954.779884729396	-10.006080750546138	-9954.779884729396	1.3883178926223962	-1.6986174784946435	4.0178603934913655
6454000	-9962.91851970057	-9954.6034174837	-8.315102216870093	-9954.6034174837	1.3730837119922723	-0.5025468241191327	2.452023598303743
6455000	-9966.065174271405	-9957.926673244516	-8.138501026890165	-9957.926673244516	1.3862582025310097	-0.2151844271136918	2.738742068136098
6456000	-9961.19388642576	-9951.574837133698	-9.619049292063526	-9951.574837133698	1.5708358023338387	-1.551618286659549	3.162406509878086
6457000	-9966.242377060062	-9956.377421381234	-9.864955678828641	-9956.377421381234	1.438319261122517	-1.6561040771594229	3.6415732636038856
6458000	-9960.572184271976	-9951.64547593134	-8.926708340636177	-9951.64547593134	1.4213831599911004	-0.835439923912892	3.2385262595750643
6459000	-9961.736319635833	-9953.639740961908	-8.096578673925197	-9953.639740961908	1.3517329772574913	-0.20150011287304093	2.6626147116413006
6460000	-9968.626077696461	-9961.830266934654	-6.79581076180743	-9961.830266934654	1.026416176145347	1.4628296517337445	3.82695286107471
6461000	-9963.913566112356	-9956.143463466115	-7.770102646242579	-9956.143463466115	1.2400415563104896	0.35796100979482937	3.3596245278486694
6462000	-9964.002095699521	-9955.838489891463	-8.16360580805939	-9955.838489891463	1.2829386591811982	-0.02626234680334605	3.390871730239509
6463000	-9965.426349339312	-9955.750730047555	-9.675619291755822	-9955.750730047555	1.6133878192166322	-1.7545716919179934	2.7325456498099445
6464000	-9966.064220140695	-9956.749691406118	-9.314528734578444	-9956.749691406118	1.417841180694784	-1.1257447188634107	3.569410175667142
6465000	-9964.757897607939	-9953.91859929215	-10.839298315788312	-9953.91859929215	1.9960649159271755	-3.1312894845037658	2.208924558189078
6466000	-9964.327278818135	-9955.798341885384	-8.528936932751574	-9955.798341885384	1.4278084787158494	-0.8166258734574408	2.2184367577257142
6467000	-9968.114308941278	-9958.523480943119	-9.590827998158858	-9958.523480943119	1.6683442360466818	-1.9302946100125942	2.1066209362082846
6468000	-9965.832360069271	-9955.778347343752	-10.054012725519886	-9955.778347343752	1.439553788947958	-2.923056339828518	1.2409096260512078
6469000	-9965.552469635157	-9956.174145101055	-9.378324534102488	-9956.174145101055	1.582646238219222	-1.9770749880446394	1.6258375379080328
6470000	-9961.759527979	-9952.535903593447	-9.223624385553755	-9952.535903593447	1.3460813095358086	-1.961681638722868	1.4145173495658994
6471000	-9962.496864029923	-9954.268097045504	-8.2287669844194	-9954.268097045504	1.377084082287635	-0.2913498193333526	2.7775646935398384
6472000	-9960.324817781431	-9952.579981618459	-7.744836162972685	-9952.579981618459	1.223776059362689	-0.16602847494261308	1.9414653539479656
6473000	-9965.156334666119	-9957.277111851186	-7.879222814932061	-9957.277111851186	1.3163076186016214	0.08281981258528326	2.846685845672358
6474000	-9963.860960810649	-9954.522635013562	-9.338325797086481	-9954.522635013562	1.6607026375088014	-1.5537622284971535	2.384433228729881
6475000	-9970.008719448964	-9959.966344467208	-10.042374981756016	-9959.966344467208	1.377653921413957	-1.7275996191767646	4.0472575510816755
6476000	-9965.679108758226	-9957.301920366248	-8.377188391978034	-9957.301920366248	1.3130545849846336	-0.30332513481801726	3.182769083993571
6477000	-9967.034557566918	-9959.881818044332	-7.152739522585744	-9959.881818044332	1.091319071515524	0.412590962094729	1.9154993063511319
6478000	-9964.018973922528	-9955.750146394508	-8.268827528019687	-9955.750146394508	1.1711585249712677	0.0937035682141012	4.244591184302397
6479000	-9965.927737689804	-9956.263523412694	-9.664214277110737	-9956.263523412694	1.471140562037675	-1.5211344821863744	3.4103319477731797
6480000	-9969.416163212776	-9959.874249503	-9.541913709775347	-9959.874249503	1.357580176034513	-2.334359920790839	1.3396654288108227
6481000	-9962.648104848657	-9953.356107226024	-9.291997622632202	-9953.356107226024	1.5346492379618069	-1.2725833619941689	3.014447578416692
6482000	-9966.359205037612	-9955.955402943457	-10.4038020941546	-9955.955402943457	1.6947159394115847	-2.3628584872610023	3.0799148587037046
6483000	-9969.705501015413	-9957.478503413846	-12.226997601567193	-9957.478503413846	2.21255914115924	-4.418073747843427	2.443147953011395
6484000	-9960.87472933522	-9953.190117918803	-7.684611416419097	-9953.190117918803	1.2574797937362365	0.31935295882653136	2.968323775736169
6485000	-9962.054942638853	-9953.515533268777	-8.539409370076243	-9953.515533268777	1.464424221985556	-0.9213562304434229	2.0190963355648095
6486000	-9963.169535365681	-9955.317392318208	-7.8521430474745175	-9955.317392318208	1.2966033764177638	-0.18466545771921794	2.121284256250444
6487000	-9969.525782605871	-9960.111068569784	-9.414714036086552	-9960.111068569784	1.5571618087664187	-1.4223605867705356	2.934124444087474
